,AcX,AcY,AcZ,FSR A,FSR B,Gesture,Position
4279,2464.0,-16372.0,1444.0,1601.0,0.0,0,2.0
4281,2292.0,-16216.0,1536.0,1596.0,0.0,0,2.0
4283,2328.0,-16340.0,1608.0,1595.0,0.0,0,2.0
4285,2476.0,-16572.0,1548.0,1597.0,0.0,0,2.0
4287,2508.0,-16548.0,1552.0,1590.0,0.0,0,2.0
4289,2304.0,-16704.0,1432.0,1600.0,0.0,0,2.0
4291,2196.0,-16608.0,1344.0,1571.0,0.0,0,2.0
4293,2340.0,-16576.0,1480.0,1591.0,0.0,0,2.0
4295,2428.0,-16596.0,1480.0,1589.0,0.0,0,2.0
4297,2436.0,-16492.0,1532.0,1584.0,0.0,0,2.0
4299,2332.0,-16412.0,1628.0,1589.0,0.0,0,2.0
4301,2496.0,-16336.0,1512.0,1598.0,0.0,0,2.0
4303,2512.0,-16240.0,1544.0,1584.0,0.0,0,2.0
4305,2460.0,-16060.0,1364.0,1584.0,0.0,0,2.0
4307,2332.0,-16244.0,1352.0,1582.0,0.0,0,2.0
4309,2340.0,-16240.0,1136.0,1552.0,0.0,0,2.0
4311,2352.0,-16344.0,1268.0,1533.0,0.0,0,2.0
4313,2428.0,-16288.0,1416.0,1581.0,0.0,0,2.0
4315,2292.0,-16348.0,1364.0,1582.0,0.0,0,2.0
4317,2028.0,-16404.0,1248.0,1579.0,0.0,0,2.0
4319,2256.0,-16572.0,1112.0,1568.0,0.0,0,2.0
4321,2248.0,-16536.0,1132.0,1610.0,0.0,0,2.0
4323,2160.0,-16536.0,1288.0,1577.0,0.0,0,2.0
4325,2068.0,-16404.0,1280.0,1573.0,0.0,0,2.0
4327,2132.0,-16364.0,1412.0,1565.0,0.0,0,2.0
4329,2392.0,-16400.0,1476.0,1581.0,0.0,0,2.0
4331,2268.0,-16516.0,1360.0,1555.0,0.0,0,2.0
4333,2204.0,-16484.0,1304.0,1581.0,0.0,0,2.0
4335,2188.0,-16704.0,1500.0,1584.0,0.0,0,2.0
4337,2088.0,-16924.0,1304.0,1584.0,0.0,0,2.0
4339,2164.0,-16892.0,1212.0,1584.0,0.0,0,2.0
4341,2088.0,-16732.0,1380.0,1552.0,0.0,0,2.0
4343,2116.0,-16664.0,1460.0,1573.0,0.0,0,2.0
4345,2092.0,-16708.0,1532.0,1584.0,0.0,0,2.0
4347,2208.0,-16608.0,1340.0,1583.0,0.0,0,2.0
4349,2216.0,-16480.0,1396.0,1583.0,0.0,0,2.0
4351,2048.0,-16496.0,1336.0,1552.0,0.0,0,2.0
4353,2152.0,-16592.0,1436.0,1575.0,0.0,0,2.0
4355,2168.0,-16760.0,1396.0,1579.0,0.0,0,2.0
4357,2112.0,-16828.0,1364.0,1579.0,0.0,0,2.0
4359,2116.0,-16944.0,1328.0,1586.0,0.0,0,2.0
4361,2304.0,-17004.0,1508.0,1613.0,0.0,0,2.0
4363,2268.0,-16968.0,1368.0,1579.0,0.0,0,2.0
4365,1888.0,-16800.0,1456.0,1587.0,0.0,0,2.0
4367,1900.0,-16672.0,1628.0,1584.0,0.0,0,2.0
4369,2080.0,-16604.0,1432.0,1593.0,0.0,0,2.0
4371,2000.0,-16772.0,1608.0,1616.0,0.0,0,2.0
4373,2264.0,-16760.0,1528.0,1587.0,0.0,0,2.0
4375,2168.0,-17004.0,1396.0,1584.0,0.0,0,2.0
4377,1992.0,-16908.0,1564.0,1584.0,0.0,0,2.0
4379,2176.0,-16736.0,1592.0,1598.0,0.0,0,2.0
4381,2164.0,-16856.0,1324.0,1547.0,0.0,0,2.0
4383,2092.0,-16700.0,1412.0,1584.0,0.0,0,2.0
4385,1928.0,-16840.0,1484.0,1585.0,0.0,0,2.0
4387,1988.0,-16792.0,1508.0,1584.0,0.0,0,2.0
4389,2012.0,-16748.0,1608.0,1554.0,0.0,0,2.0
4391,2044.0,-16592.0,1572.0,1535.0,0.0,0,2.0
4393,1940.0,-16612.0,1592.0,1584.0,0.0,0,2.0
4395,1984.0,-16672.0,1468.0,1584.0,0.0,0,2.0
4397,1928.0,-16676.0,1472.0,1584.0,0.0,0,2.0
4399,2060.0,-16596.0,1404.0,1567.0,0.0,0,2.0
4401,1932.0,-16508.0,1448.0,1547.0,0.0,0,2.0
4403,2024.0,-16556.0,1680.0,1581.0,0.0,0,2.0
4405,2012.0,-16648.0,1712.0,1578.0,0.0,0,2.0
4407,2020.0,-16492.0,1648.0,1579.0,0.0,0,2.0
4409,2008.0,-16448.0,1616.0,1571.0,0.0,0,2.0
4411,2000.0,-16416.0,1592.0,1616.0,0.0,0,2.0
4413,2028.0,-16484.0,1624.0,1589.0,0.0,0,2.0
4415,1964.0,-16412.0,1476.0,1578.0,0.0,0,2.0
4417,1964.0,-16200.0,1448.0,1579.0,0.0,0,2.0
4419,2044.0,-16160.0,1700.0,1582.0,0.0,0,2.0
4421,1964.0,-16284.0,1680.0,1559.0,0.0,0,2.0
4423,2060.0,-16368.0,1648.0,1583.0,0.0,0,2.0
4425,2140.0,-16560.0,1556.0,1582.0,0.0,0,2.0
4427,1884.0,-16648.0,1568.0,1581.0,0.0,0,2.0
4429,2000.0,-16664.0,1544.0,1583.0,0.0,0,2.0
4431,2068.0,-16688.0,1380.0,1554.0,0.0,0,2.0
4433,2052.0,-16772.0,1524.0,1570.0,0.0,0,2.0
4435,1936.0,-16672.0,1668.0,1577.0,0.0,0,2.0
4437,1960.0,-16672.0,1616.0,1581.0,0.0,0,2.0
4439,1936.0,-16532.0,1688.0,1584.0,0.0,0,2.0
4441,1928.0,-16496.0,1768.0,1607.0,0.0,0,2.0
4443,1892.0,-16612.0,1704.0,1579.0,0.0,0,2.0
4445,2152.0,-16632.0,1744.0,1584.0,0.0,0,2.0
4447,2084.0,-16752.0,1800.0,1579.0,0.0,0,2.0
4449,1796.0,-16768.0,1640.0,1584.0,0.0,0,2.0
4451,1948.0,-16772.0,1704.0,1614.0,0.0,0,2.0
4453,2148.0,-16744.0,1816.0,1583.0,0.0,0,2.0
4455,2204.0,-16804.0,1756.0,1583.0,0.0,0,2.0
4457,1984.0,-16832.0,1712.0,1579.0,0.0,0,2.0
4459,2012.0,-16888.0,1624.0,1590.0,0.0,0,2.0
4461,1924.0,-16956.0,1828.0,1552.0,0.0,0,2.0
4463,2028.0,-16772.0,1920.0,1580.0,0.0,0,2.0
4465,2008.0,-16652.0,1852.0,1571.0,0.0,0,2.0
4467,1940.0,-16676.0,1748.0,1577.0,0.0,0,2.0
4469,2060.0,-16760.0,1668.0,1552.0,0.0,0,2.0
4471,1980.0,-16724.0,1680.0,1575.0,0.0,0,2.0
4473,1964.0,-16672.0,1740.0,1579.0,0.0,0,2.0
4475,2040.0,-16700.0,1844.0,1583.0,0.0,0,2.0
4477,1940.0,-16636.0,1776.0,1578.0,0.0,0,2.0
4479,1924.0,-16648.0,1656.0,1585.0,0.0,0,2.0
4481,1992.0,-16704.0,1500.0,1616.0,0.0,0,2.0
4483,2168.0,-16636.0,1752.0,1580.0,0.0,0,2.0
4485,1976.0,-16592.0,1640.0,1571.0,0.0,0,2.0
4487,1964.0,-16404.0,1624.0,1577.0,0.0,0,2.0
4489,1976.0,-16420.0,1712.0,1582.0,0.0,0,2.0
4491,2048.0,-16304.0,1644.0,1587.0,0.0,0,2.0
4493,2012.0,-16412.0,1716.0,1580.0,0.0,0,2.0
4495,2260.0,-16428.0,1604.0,1584.0,0.0,0,2.0
4497,1956.0,-16568.0,1408.0,1569.0,0.0,0,2.0
4499,1880.0,-16456.0,1516.0,1584.0,0.0,0,2.0
4501,2080.0,-16380.0,1812.0,1595.0,0.0,0,2.0
4503,2112.0,-16372.0,1704.0,1577.0,0.0,0,2.0
4505,2064.0,-16452.0,1616.0,1581.0,0.0,0,2.0
4507,2072.0,-16452.0,1612.0,1565.0,0.0,0,2.0
4509,2100.0,-16392.0,1600.0,1574.0,0.0,0,2.0
4511,1932.0,-16396.0,1632.0,1584.0,0.0,0,2.0
4513,1888.0,-16272.0,1700.0,1575.0,0.0,0,2.0
4515,2000.0,-16392.0,1844.0,1579.0,0.0,0,2.0
4517,2092.0,-16476.0,1828.0,1594.0,0.0,0,2.0
4519,2128.0,-16504.0,1828.0,1583.0,0.0,0,2.0
4521,2076.0,-16576.0,1720.0,1571.0,0.0,0,2.0
4523,1984.0,-16512.0,1752.0,1582.0,0.0,0,2.0
4525,2024.0,-16572.0,1656.0,1578.0,0.0,0,2.0
4527,2284.0,-16632.0,1692.0,1571.0,0.0,0,2.0
4529,2092.0,-16592.0,1752.0,1579.0,0.0,0,2.0
4531,1992.0,-16440.0,1828.0,1607.0,0.0,0,2.0
4533,1972.0,-16408.0,1828.0,1579.0,0.0,0,2.0
4535,1868.0,-16432.0,1856.0,1584.0,0.0,0,2.0
4537,1852.0,-16628.0,1828.0,1580.0,0.0,0,2.0
4539,2140.0,-16772.0,1992.0,1584.0,0.0,0,2.0
4541,2156.0,-16860.0,1900.0,1551.0,0.0,0,2.0
4543,2096.0,-16808.0,1820.0,1582.0,0.0,0,2.0
4545,2208.0,-16784.0,1860.0,1584.0,0.0,0,2.0
4547,2112.0,-16540.0,1708.0,1584.0,0.0,0,2.0
4549,1892.0,-16396.0,1888.0,1582.0,0.0,0,2.0
4551,1964.0,-16380.0,1980.0,1527.0,0.0,0,2.0
4553,2048.0,-16700.0,2176.0,1581.0,0.0,0,2.0
4555,2136.0,-16892.0,2104.0,1583.0,0.0,0,2.0
4557,2172.0,-16988.0,1836.0,1579.0,0.0,0,2.0
4559,2012.0,-16860.0,1784.0,1555.0,0.0,0,2.0
4561,2048.0,-16748.0,1620.0,1600.0,0.0,0,2.0
4563,1960.0,-16668.0,1808.0,1582.0,0.0,0,2.0
4565,1944.0,-16504.0,1888.0,1579.0,0.0,0,2.0
4567,1832.0,-16404.0,1932.0,1579.0,0.0,0,2.0
4569,1896.0,-16252.0,1904.0,1582.0,0.0,0,2.0
4571,1800.0,-16212.0,1844.0,1605.0,0.0,0,2.0
4573,1968.0,-16396.0,2048.0,1578.0,0.0,0,2.0
4575,2092.0,-16564.0,1792.0,1575.0,0.0,0,2.0
4577,1888.0,-16456.0,1680.0,1558.0,0.0,0,2.0
4579,1988.0,-16600.0,1524.0,1581.0,0.0,0,2.0
4581,1940.0,-16580.0,1792.0,1599.0,0.0,0,2.0
4583,2100.0,-16568.0,1824.0,1577.0,0.0,0,2.0
4585,2000.0,-16404.0,1884.0,1575.0,0.0,0,2.0
4587,1972.0,-16456.0,2104.0,1564.0,0.0,0,2.0
4589,1976.0,-16424.0,2004.0,1580.0,0.0,0,2.0
4591,1956.0,-16432.0,1836.0,1579.0,0.0,0,2.0
4593,1900.0,-16536.0,1820.0,1584.0,0.0,0,2.0
4595,1872.0,-16604.0,1912.0,1580.0,0.0,0,2.0
4597,2032.0,-16780.0,1772.0,1587.0,0.0,0,2.0
4599,2244.0,-16944.0,1888.0,1584.0,0.0,0,2.0
4601,2124.0,-16752.0,1752.0,1584.0,0.0,0,2.0
4603,1936.0,-16688.0,1856.0,1582.0,0.0,0,2.0
4605,1916.0,-16616.0,1972.0,1582.0,0.0,0,2.0
4607,1848.0,-16584.0,1916.0,1578.0,0.0,0,2.0
4609,1948.0,-16576.0,1840.0,1583.0,0.0,0,2.0
4611,1920.0,-16700.0,1764.0,1598.0,0.0,0,2.0
4613,2112.0,-16652.0,1772.0,1584.0,0.0,0,2.0
4615,2092.0,-16612.0,1632.0,1583.0,0.0,0,2.0
4617,1992.0,-16680.0,1748.0,1578.0,0.0,0,2.0
4619,1772.0,-16836.0,1704.0,1586.0,0.0,0,2.0
4621,2148.0,-16916.0,1928.0,1566.0,0.0,0,2.0
4623,2140.0,-16716.0,1904.0,1580.0,0.0,0,2.0
4625,2008.0,-16596.0,1688.0,1581.0,0.0,0,2.0
4627,1876.0,-16464.0,1940.0,1584.0,0.0,0,2.0
4629,2032.0,-16460.0,1840.0,1571.0,0.0,0,2.0
4631,2020.0,-16632.0,1872.0,1550.0,0.0,0,2.0
4633,1956.0,-16764.0,1812.0,1581.0,0.0,0,2.0
4635,1988.0,-16960.0,1892.0,1581.0,0.0,0,2.0
4637,1992.0,-16928.0,1800.0,1577.0,0.0,0,2.0
4639,2052.0,-16740.0,1836.0,1565.0,0.0,0,2.0
4641,1924.0,-16444.0,1720.0,1594.0,0.0,0,2.0
4643,1860.0,-16420.0,1880.0,1584.0,0.0,0,2.0
4645,2068.0,-16504.0,1856.0,1579.0,0.0,0,2.0
4647,2164.0,-16652.0,1740.0,1582.0,0.0,0,2.0
4649,2092.0,-16684.0,1804.0,1584.0,0.0,0,2.0
4651,1876.0,-16548.0,1712.0,1610.0,0.0,0,2.0
4653,1876.0,-16328.0,1716.0,1581.0,0.0,0,2.0
4655,1968.0,-16232.0,1968.0,1584.0,0.0,0,2.0
4657,2188.0,-16472.0,1808.0,1572.0,0.0,0,2.0
4659,2184.0,-16668.0,1684.0,1520.0,0.0,0,2.0
4661,2096.0,-16676.0,1784.0,1567.0,0.0,0,2.0
4663,2136.0,-16544.0,1868.0,1581.0,0.0,0,2.0
4665,2060.0,-16560.0,1656.0,1583.0,0.0,0,2.0
4667,2120.0,-16368.0,1756.0,1569.0,0.0,0,2.0
4669,2060.0,-16444.0,1728.0,1529.0,0.0,0,2.0
4671,2100.0,-16608.0,1800.0,1581.0,0.0,0,2.0
4673,2180.0,-16668.0,1820.0,1581.0,0.0,0,2.0
4675,2096.0,-16636.0,1668.0,1585.0,0.0,0,2.0
4677,2048.0,-16504.0,1744.0,1591.0,0.0,0,2.0
4679,2032.0,-16512.0,1828.0,1553.0,0.0,0,2.0
4681,2032.0,-16472.0,1736.0,1582.0,0.0,0,2.0
4683,2008.0,-16476.0,1792.0,1583.0,0.0,0,2.0
4685,2080.0,-16580.0,2000.0,1557.0,0.0,0,2.0
4687,2300.0,-16504.0,2168.0,1591.0,0.0,0,2.0
4689,2352.0,-16524.0,1944.0,1616.0,0.0,0,2.0
4691,2236.0,-16568.0,1740.0,1582.0,0.0,0,2.0
4693,2164.0,-16556.0,1756.0,1581.0,0.0,0,2.0
4695,2024.0,-16484.0,1768.0,1557.0,0.0,0,2.0
4697,2060.0,-16368.0,1920.0,1579.0,0.0,0,2.0
4699,2176.0,-16228.0,2112.0,1610.0,0.0,0,2.0
4701,2080.0,-16112.0,1980.0,1584.0,0.0,0,2.0
4703,2092.0,-16208.0,1976.0,1583.0,0.0,0,2.0
4705,2172.0,-16488.0,1852.0,1584.0,0.0,0,2.0
4707,2116.0,-16644.0,1768.0,1579.0,0.0,0,2.0
4709,2080.0,-16564.0,1756.0,1546.0,0.0,0,2.0
4711,2056.0,-16756.0,1860.0,1575.0,0.0,0,2.0
4713,2328.0,-16812.0,1784.0,1581.0,0.0,0,2.0
4715,2260.0,-16840.0,1688.0,1581.0,0.0,0,2.0
4717,2152.0,-16616.0,1680.0,1578.0,0.0,0,2.0
4719,2164.0,-16424.0,1800.0,1552.0,0.0,0,2.0
4721,2184.0,-16420.0,1792.0,1584.0,0.0,0,2.0
4723,2240.0,-16536.0,1764.0,1583.0,0.0,0,2.0
4725,2128.0,-16612.0,1772.0,1584.0,0.0,0,2.0
4727,2008.0,-16700.0,1916.0,1578.0,0.0,0,2.0
4729,2084.0,-16856.0,1808.0,1609.0,0.0,0,2.0
4731,2108.0,-16744.0,1896.0,1584.0,0.0,0,2.0
4733,2164.0,-16684.0,1912.0,1578.0,0.0,0,2.0
4735,2184.0,-16712.0,1720.0,1584.0,0.0,0,2.0
4737,2220.0,-16504.0,1620.0,1583.0,0.0,0,2.0
4739,2084.0,-16392.0,1452.0,1606.0,0.0,0,2.0
4741,1932.0,-16308.0,1740.0,1582.0,0.0,0,2.0
4743,2088.0,-16572.0,1696.0,1583.0,0.0,0,2.0
4745,2164.0,-16552.0,1680.0,1587.0,0.0,0,2.0
4747,2212.0,-16564.0,1648.0,1581.0,0.0,0,2.0
4749,2220.0,-16620.0,1544.0,1532.0,0.0,0,2.0
4751,2196.0,-16520.0,1516.0,1579.0,0.0,0,2.0
4753,2080.0,-16264.0,1448.0,1581.0,0.0,0,2.0
4755,2020.0,-16292.0,1532.0,1580.0,0.0,0,2.0
4757,1848.0,-16304.0,1380.0,1578.0,0.0,0,2.0
4759,1940.0,-16408.0,1620.0,1535.0,0.0,0,2.0
4761,1956.0,-16468.0,1640.0,1584.0,0.0,0,2.0
4763,2164.0,-16452.0,1480.0,1578.0,0.0,0,2.0
4765,2196.0,-16364.0,1556.0,1584.0,0.0,0,2.0
4767,2136.0,-16448.0,1520.0,1573.0,0.0,0,2.0
4769,2032.0,-16524.0,1512.0,1629.0,0.0,0,2.0
4771,2104.0,-16452.0,1512.0,1585.0,0.0,0,2.0
4773,2088.0,-16532.0,1552.0,1584.0,0.0,0,2.0
4775,2152.0,-16872.0,1572.0,1580.0,0.0,0,2.0
4777,2372.0,-16704.0,1552.0,1586.0,0.0,0,2.0
4779,2124.0,-16508.0,1540.0,1619.0,0.0,0,2.0
4781,2144.0,-16608.0,1496.0,1590.0,0.0,0,2.0
4783,2160.0,-16456.0,1608.0,1584.0,0.0,0,2.0
4785,2152.0,-16484.0,1516.0,1584.0,0.0,0,2.0
4787,2196.0,-16528.0,1516.0,1579.0,0.0,0,2.0
4789,1944.0,-16528.0,1200.0,1553.0,0.0,0,2.0
4791,2000.0,-16564.0,1432.0,1584.0,0.0,0,2.0
4793,1880.0,-16440.0,1424.0,1582.0,0.0,0,2.0
4795,1856.0,-16332.0,1420.0,1585.0,0.0,0,2.0
4797,1860.0,-16284.0,1404.0,1579.0,0.0,0,2.0
4799,2060.0,-16328.0,1264.0,1552.0,0.0,0,2.0
4801,2144.0,-16376.0,1240.0,1584.0,0.0,0,2.0
4803,2244.0,-16604.0,1120.0,1583.0,0.0,0,2.0
4805,2072.0,-16772.0,1004.0,1583.0,0.0,0,2.0
4807,1964.0,-16820.0,1036.0,1584.0,0.0,0,2.0
4809,2040.0,-16888.0,1232.0,1625.0,0.0,0,2.0
4811,2164.0,-17040.0,1328.0,1584.0,0.0,0,2.0
4813,2176.0,-17044.0,1244.0,1588.0,0.0,0,2.0
4815,2156.0,-16872.0,1256.0,1589.0,0.0,0,2.0
4817,1940.0,-16684.0,1196.0,1593.0,0.0,0,2.0
4819,1836.0,-16620.0,1288.0,1623.0,0.0,0,2.0
4821,1816.0,-16664.0,1200.0,1590.0,0.0,0,2.0
4823,1912.0,-16788.0,1232.0,1588.0,0.0,0,2.0
4825,1908.0,-16972.0,1160.0,1587.0,0.0,0,2.0
4827,1952.0,-16972.0,1268.0,1584.0,0.0,0,2.0
4829,1984.0,-17016.0,1120.0,1534.0,0.0,0,2.0
4831,1952.0,-16968.0,1008.0,1586.0,0.0,0,2.0
4833,1804.0,-16788.0,960.0,1587.0,0.0,0,2.0
4835,1928.0,-16868.0,1152.0,1593.0,0.0,0,2.0
4837,2060.0,-17084.0,1132.0,1590.0,0.0,0,2.0
4839,1952.0,-17136.0,1096.0,1533.0,0.0,0,2.0
4841,1904.0,-16948.0,976.0,1587.0,0.0,0,2.0
4843,1816.0,-16892.0,1064.0,1588.0,0.0,0,2.0
4845,1740.0,-16716.0,1116.0,1593.0,0.0,0,2.0
4847,1860.0,-16616.0,1128.0,1584.0,0.0,0,2.0
4849,2132.0,-16652.0,1172.0,1600.0,0.0,0,2.0
4851,2280.0,-16748.0,1060.0,1586.0,0.0,0,2.0
4853,2092.0,-16820.0,864.0,1587.0,0.0,0,2.0
4855,1936.0,-16732.0,916.0,1587.0,0.0,0,2.0
4857,1864.0,-16668.0,964.0,1584.0,0.0,0,2.0
4859,1800.0,-16436.0,844.0,1606.0,0.0,0,2.0
4861,1840.0,-16480.0,772.0,1585.0,0.0,0,2.0
4863,2120.0,-16760.0,964.0,1584.0,0.0,0,2.0
4865,2132.0,-16812.0,936.0,1590.0,0.0,0,2.0
4867,2036.0,-17112.0,856.0,1584.0,0.0,0,2.0
4869,1976.0,-16892.0,796.0,1605.0,0.0,0,2.0
4871,1636.0,-16488.0,988.0,1590.0,0.0,0,2.0
4873,1764.0,-16316.0,1064.0,1591.0,0.0,0,2.0
4875,1884.0,-16364.0,1204.0,1594.0,0.0,0,2.0
4877,2136.0,-16304.0,1216.0,1587.0,0.0,0,2.0
4879,2444.0,-16768.0,996.0,1589.0,0.0,0,2.0
4881,2328.0,-16944.0,908.0,1594.0,0.0,0,2.0
4883,2004.0,-16928.0,744.0,1588.0,0.0,0,2.0
4885,1964.0,-16732.0,812.0,1595.0,0.0,0,2.0
4887,1864.0,-16528.0,696.0,1593.0,0.0,0,2.0
4889,1900.0,-16388.0,1088.0,1584.0,0.0,0,2.0
4891,2224.0,-16524.0,1092.0,1598.0,0.0,0,2.0
4893,2400.0,-16724.0,1160.0,1591.0,0.0,0,2.0
4895,2232.0,-16636.0,936.0,1601.0,0.0,0,2.0
4897,1956.0,-16620.0,772.0,1598.0,0.0,0,2.0
4899,1852.0,-16380.0,976.0,1600.0,0.0,0,2.0
4901,2020.0,-16440.0,928.0,1599.0,0.0,0,2.0
4903,2196.0,-16424.0,1116.0,1600.0,0.0,0,2.0
4905,2124.0,-16640.0,1072.0,1598.0,0.0,0,2.0
4907,2080.0,-16804.0,1164.0,1598.0,0.0,0,2.0
4909,2124.0,-16740.0,1172.0,1608.0,0.0,0,2.0
4911,2180.0,-16812.0,1028.0,1599.0,0.0,0,2.0
4913,2156.0,-16652.0,1016.0,1596.0,0.0,0,2.0
4915,2148.0,-16660.0,880.0,1599.0,0.0,0,2.0
4917,2116.0,-16660.0,784.0,1581.0,0.0,0,2.0
4919,2116.0,-16672.0,1024.0,1600.0,0.0,0,2.0
4921,2104.0,-16352.0,1076.0,1597.0,0.0,0,2.0
4923,2068.0,-16160.0,1156.0,1595.0,0.0,0,2.0
4925,2020.0,-16184.0,1500.0,1599.0,0.0,0,2.0
4927,2148.0,-16180.0,1240.0,1594.0,0.0,0,2.0
4929,2232.0,-16376.0,1100.0,1584.0,0.0,0,2.0
4931,2372.0,-16420.0,1076.0,1601.0,0.0,0,2.0
4933,2316.0,-16608.0,1116.0,1597.0,0.0,0,2.0
4935,2300.0,-16532.0,1228.0,1598.0,0.0,0,2.0
4937,2200.0,-16564.0,1108.0,1589.0,0.0,0,2.0
4939,2184.0,-16716.0,1176.0,1595.0,0.0,0,2.0
4941,2080.0,-16404.0,1168.0,1600.0,0.0,0,2.0
4943,2156.0,-16400.0,1052.0,1603.0,0.0,0,2.0
4945,2228.0,-16284.0,1120.0,1600.0,0.0,0,2.0
4947,2304.0,-16356.0,1284.0,1590.0,0.0,0,2.0
4949,2300.0,-16512.0,1032.0,1626.0,0.0,0,2.0
4951,2064.0,-16600.0,1132.0,1600.0,0.0,0,2.0
4953,2196.0,-16652.0,1232.0,1597.0,0.0,0,2.0
4955,2260.0,-16532.0,1116.0,1601.0,0.0,0,2.0
4957,2356.0,-16508.0,1044.0,1600.0,0.0,0,2.0
4959,2316.0,-16748.0,944.0,1585.0,0.0,0,2.0
4961,2412.0,-16672.0,1052.0,1558.0,0.0,0,2.0
4963,2312.0,-16448.0,1092.0,1589.0,0.0,0,2.0
4965,2340.0,-16264.0,1208.0,1600.0,0.0,0,2.0
4967,2340.0,-16400.0,1208.0,1599.0,0.0,0,2.0
4969,2224.0,-16564.0,1120.0,1616.0,0.0,0,2.0
4971,2292.0,-16752.0,1088.0,1632.0,0.0,0,2.0
4973,2424.0,-16756.0,1116.0,1597.0,0.0,0,2.0
4975,2264.0,-16584.0,916.0,1600.0,0.0,0,2.0
4977,2160.0,-16592.0,1080.0,1597.0,0.0,0,2.0
4979,2196.0,-16456.0,1092.0,1616.0,0.0,0,2.0
4981,2128.0,-16388.0,1128.0,1619.0,0.0,0,2.0
4983,2072.0,-16400.0,1080.0,1597.0,0.0,0,2.0
4985,2300.0,-16332.0,1112.0,1600.0,0.0,0,2.0
4987,2256.0,-16488.0,1032.0,1600.0,0.0,0,2.0
4989,2116.0,-16392.0,1012.0,1583.0,0.0,0,2.0
4991,2244.0,-16336.0,1092.0,1632.0,0.0,0,2.0
4993,2200.0,-16416.0,956.0,1590.0,0.0,0,2.0
4995,2404.0,-16500.0,1216.0,1594.0,0.0,0,2.0
4997,2460.0,-16788.0,1220.0,1597.0,0.0,0,2.0
4999,2292.0,-16888.0,1168.0,1571.0,0.0,0,2.0
5001,2156.0,-16780.0,972.0,1598.0,0.0,0,2.0
5003,2084.0,-16484.0,1220.0,1595.0,0.0,0,2.0
5005,2160.0,-16488.0,1084.0,1597.0,0.0,0,2.0
5007,2276.0,-16376.0,1168.0,1593.0,0.0,0,2.0
5009,2172.0,-16452.0,1132.0,1610.0,0.0,0,2.0
5011,2248.0,-16436.0,1096.0,1587.0,0.0,0,2.0
5013,2436.0,-16460.0,1116.0,1597.0,0.0,0,2.0
5015,2336.0,-16532.0,996.0,1597.0,0.0,0,2.0
5017,2040.0,-16544.0,996.0,1584.0,0.0,0,2.0
5019,2092.0,-16508.0,896.0,1614.0,0.0,0,2.0
5021,2136.0,-16360.0,1136.0,1623.0,0.0,0,2.0
5023,2156.0,-16320.0,1244.0,1598.0,0.0,0,2.0
5025,2184.0,-16368.0,1168.0,1600.0,0.0,0,2.0
5027,2304.0,-16628.0,1132.0,1587.0,0.0,0,2.0
5029,2116.0,-16704.0,844.0,1599.0,0.0,0,2.0
5031,2056.0,-16864.0,788.0,1621.0,0.0,0,2.0
5033,2048.0,-17016.0,936.0,1594.0,0.0,0,2.0
5035,2148.0,-17016.0,932.0,1600.0,0.0,0,2.0
5037,2224.0,-16932.0,1072.0,1589.0,0.0,0,2.0
5039,2192.0,-16496.0,1156.0,1598.0,0.0,0,2.0
5041,2192.0,-16376.0,1204.0,1558.0,0.0,0,2.0
5043,2156.0,-16436.0,1328.0,1591.0,0.0,0,2.0
5045,2096.0,-16532.0,1404.0,1599.0,0.0,0,2.0
5047,2108.0,-16656.0,1172.0,1599.0,0.0,0,2.0
5049,2264.0,-16760.0,1032.0,1597.0,0.0,0,2.0
5051,2144.0,-16828.0,960.0,1565.0,0.0,0,2.0
5053,2068.0,-16668.0,1108.0,1600.0,0.0,0,2.0
5055,2108.0,-16456.0,1168.0,1600.0,0.0,0,2.0
5057,2072.0,-16396.0,1180.0,1603.0,0.0,0,2.0
5059,2036.0,-16468.0,1204.0,1596.0,0.0,0,2.0
5061,2080.0,-16496.0,1236.0,1639.0,0.0,0,2.0
5063,2140.0,-16600.0,1148.0,1600.0,0.0,0,2.0
5065,2132.0,-16844.0,1264.0,1595.0,0.0,0,2.0
5067,2124.0,-16780.0,1064.0,1587.0,0.0,0,2.0
5069,2156.0,-16724.0,1400.0,1600.0,0.0,0,2.0
5071,2020.0,-16480.0,1164.0,1571.0,0.0,0,2.0
5073,2044.0,-16388.0,1112.0,1597.0,0.0,0,2.0
5075,2060.0,-16500.0,1300.0,1600.0,0.0,0,2.0
5077,2244.0,-16556.0,1368.0,1595.0,0.0,0,2.0
5079,2220.0,-16700.0,1212.0,1600.0,0.0,0,2.0
5081,2216.0,-16640.0,1264.0,1587.0,0.0,0,2.0
5083,2032.0,-16644.0,1272.0,1589.0,0.0,0,2.0
5085,2140.0,-16560.0,1216.0,1596.0,0.0,0,2.0
5087,2112.0,-16668.0,1316.0,1594.0,0.0,0,2.0
5089,2116.0,-16660.0,1120.0,1602.0,0.0,0,2.0
5091,2116.0,-16552.0,1160.0,1595.0,0.0,0,2.0
5093,2008.0,-16536.0,1224.0,1585.0,0.0,0,2.0
5095,1860.0,-16552.0,1296.0,1594.0,0.0,0,2.0
5097,1876.0,-16712.0,1312.0,1596.0,0.0,0,2.0
5099,1992.0,-16708.0,1272.0,1598.0,0.0,0,2.0
