AcX,AcY,AcZ,FSR A,FSR B
,,,,
1128,-16248,4072,1527,0
,,,,
1112,-16164,3980,1534,0
,,,,
1248,-16180,3956,1533,0
,,,,
1196,-16296,4208,1524,0
,,,,
1248,-16244,4036,1563,0
,,,,
1216,-16364,4100,1525,0
,,,,
1052,-16260,4116,1534,0
,,,,
1100,-16116,4040,1509,0
,,,,
1180,-16208,4240,1535,0
,,,,
1236,-16172,4064,1535,0
,,,,
1256,-16344,4116,1526,0
,,,,
1144,-16192,3916,1527,0
,,,,
1028,-16204,4124,1515,0
,,,,
1068,-16372,4020,1525,0
,,,,
984,-16360,4116,1546,0
,,,,
1052,-16368,4120,1526,0
,,,,
1216,-16292,3976,1530,0
,,,,
1124,-16164,4064,1552,0
,,,,
1172,-16108,4144,1530,0
,,,,
1096,-16164,4164,1505,0
,,,,
1168,-16404,4336,1527,0
,,,,
1272,-16528,4108,1533,0
,,,,
1292,-16508,4048,1547,0
,,,,
1180,-16504,4004,1527,0
,,,,
1280,-16520,4064,1520,0
,,,,
1172,-16624,4132,1532,0
,,,,
1008,-16468,4228,1535,0
,,,,
1064,-16460,3992,1534,0
,,,,
1088,-16424,4068,1552,0
,,,,
1136,-16324,4120,1564,0
,,,,
996,-16388,4048,1533,0
,,,,
1108,-16184,3956,1532,0
,,,,
1072,-16300,4016,1529,0
,,,,
948,-16404,4032,1511,0
,,,,
952,-16344,4068,1557,0
,,,,
1124,-16132,4052,1530,0
,,,,
1156,-16292,3960,1534,0
,,,,
1104,-16316,3784,1534,0
,,,,
1072,-16280,3724,1551,0
,,,,
1228,-16244,3984,1488,0
,,,,
1156,-16260,4244,1530,0
,,,,
1164,-16284,4156,1534,0
,,,,
1012,-16112,4072,1534,0
,,,,
1064,-16060,4000,1526,0
,,,,
1124,-16056,4008,1488,0
,,,,
1136,-15944,3956,1528,0
,,,,
1132,-16220,4000,1531,0
,,,,
1284,-16408,4072,1533,0
,,,,
1360,-16516,4056,1519,0
,,,,
1284,-16608,3916,1557,0
,,,,
1100,-16304,3900,1531,0
,,,,
1024,-16228,3856,1535,0
,,,,
1100,-16124,4164,1532,0
,,,,
1160,-16308,4188,1530,0
,,,,
1228,-16328,3956,1564,0
,,,,
1176,-16388,4040,1527,0
,,,,
1112,-16292,4036,1530,0
,,,,
960,-16288,3936,1531,0
,,,,
1192,-16388,4080,1534,0
,,,,
1228,-16456,4112,1534,0
,,,,
1208,-16356,4108,1529,0
,,,,
1248,-16416,3996,1525,0
,,,,
1236,-16372,3892,1530,0
,,,,
1208,-16388,4120,1533,0
,,,,
1256,-16356,4008,1530,0
,,,,
1248,-16488,4044,1531,0
,,,,
1284,-16420,4028,1527,0
,,,,
1180,-16516,3864,1527,0
,,,,
1036,-16396,4008,1530,0
,,,,
1212,-16556,4208,1518,0
,,,,
1308,-16516,4076,1526,0
,,,,
1240,-16396,4156,1530,0
,,,,
1112,-16280,4008,1530,0
,,,,
1060,-16284,3984,1531,0
,,,,
980,-16316,3964,1552,0
,,,,
1052,-16300,3988,1518,0
,,,,
936,-16248,4104,1530,0
,,,,
1068,-16376,4076,1526,0
,,,,
1144,-16204,4104,1527,0
,,,,
976,-16164,4208,1499,0
,,,,
1160,-16152,4036,1481,0
,,,,
1204,-16164,4080,1530,0
,,,,
1124,-16156,3976,1524,0
,,,,
964,-16044,4184,1535,0
,,,,
1132,-16016,4216,1518,0
,,,,
1224,-16160,4080,1551,0
,,,,
1240,-16272,4224,1529,0
,,,,
1216,-16244,4124,1531,0
,,,,
1080,-16228,3872,1546,0
,,,,
1028,-16276,3940,1523,0
,,,,
1164,-16104,4032,1549,0
,,,,
1068,-16124,4160,1527,0
,,,,
1048,-16072,4036,1530,0
,,,,
1164,-16012,4228,1530,0
,,,,
1088,-16088,4180,1524,0
,,,,
1072,-15928,4012,1543,0
,,,,
896,-15992,4064,1525,0
,,,,
1144,-16032,4248,1520,0
,,,,
1180,-16096,4224,1530,0
,,,,
1264,-16200,4040,1520,0
,,,,
1256,-16144,4152,1550,0
,,,,
920,-16224,4088,1525,0
,,,,
1012,-16316,4132,1520,0
,,,,
1196,-16312,4064,1523,0
,,,,
1248,-16436,4192,1521,0
,,,,
1124,-16352,4148,1488,0
,,,,
920,-16204,4064,1527,0
,,,,
944,-16152,4220,1526,0
,,,,
896,-16180,4252,1525,0
,,,,
872,-16340,4016,1521,0
,,,,
880,-16372,3880,1503,0
,,,,
752,-16284,4100,1530,0
,,,,
904,-16296,4212,1522,0
,,,,
972,-16248,4120,1529,0
,,,,
1008,-16276,4128,1522,0
,,,,
908,-16332,4040,1565,0
,,,,
928,-16300,4108,1529,0
,,,,
932,-16344,4124,1525,0
,,,,
988,-16456,4300,1530,0
,,,,
872,-16440,4460,1526,0
,,,,
852,-16268,4144,1562,0
,,,,
900,-16268,4272,1527,0
,,,,
764,-16360,4072,1522,0
,,,,
876,-16376,4404,1527,0
,,,,
892,-16520,4264,1523,0
,,,,
936,-16572,4312,1486,0
,,,,
928,-16464,4256,1529,0
,,,,
992,-16516,4252,1520,0
,,,,
1044,-16540,4228,1530,0
,,,,
732,-16388,4124,1510,0
,,,,
592,-16208,4136,1474,0
,,,,
556,-16244,4244,1520,0
,,,,
800,-16408,4180,1520,0
,,,,
840,-16296,4348,1521,0
,,,,
788,-16196,4332,1505,0
,,,,
684,-16184,4204,1551,0
,,,,
736,-16232,4252,1525,0
,,,,
696,-16172,4004,1520,0
,,,,
844,-16288,4048,1523,0
,,,,
792,-16472,4108,1521,0
,,,,
772,-16488,4040,1545,0
,,,,
632,-16388,4104,1522,0
,,,,
736,-16240,4132,1521,0
,,,,
644,-16236,4064,1520,0
,,,,
624,-16184,3952,1529,0
,,,,
728,-16220,4108,1534,0
,,,,
752,-16340,4180,1530,0
,,,,
916,-16228,4120,1521,0
,,,,
904,-16148,4060,1521,0
,,,,
668,-16040,4108,1520,0
,,,,
504,-15904,4052,1535,0
,,,,
500,-16048,4212,1523,0
,,,,
616,-15924,4196,1519,0
,,,,
684,-16224,4200,1520,0
,,,,
548,-16096,4036,1521,0
,,,,
372,-16012,4288,1502,0
,,,,
560,-16140,4284,1521,0
,,,,
584,-16172,4356,1521,0
,,,,
580,-16156,4364,1521,0
,,,,
580,-16288,4468,1526,0
,,,,
608,-16240,4356,1511,0
,,,,
488,-16224,4372,1527,0
,,,,
412,-16364,4132,1521,0
,,,,
348,-16300,4248,1520,0
,,,,
492,-16336,4272,1520,0
,,,,
460,-16420,4548,1558,0
,,,,
584,-16560,4720,1520,0
,,,,
564,-16544,4612,1521,0
,,,,
576,-16512,4544,1524,0
,,,,
632,-16464,4360,1519,0
,,,,
644,-16412,4368,1514,0
,,,,
592,-16452,4452,1551,0
,,,,
680,-16532,4620,1520,0
,,,,
832,-16512,4588,1520,0
,,,,
716,-16384,4436,1515,0
,,,,
608,-16396,4360,1517,0
,,,,
616,-16344,4352,1534,0
,,,,
676,-16412,4280,1520,0
,,,,
668,-16400,4276,1518,0
,,,,
632,-16312,4216,1501,0
,,,,
680,-16224,4276,1534,0
,,,,
408,-16052,4300,1520,0
,,,,
596,-15840,4172,1495,0
,,,,
664,-15908,4236,1491,0
,,,,
792,-15956,4212,1487,0
,,,,
804,-16132,3892,1520,0
,,,,
768,-16344,3868,1520,0
,,,,
624,-16268,3812,1494,0
,,,,
608,-16416,3996,1489,0
,,,,
760,-16380,3932,1483,0
,,,,
784,-16352,4024,1493,0
,,,,
860,-16380,4056,1499,0
,,,,
960,-16220,3984,1489,0
,,,,
800,-16096,3976,1490,0
,,,,
568,-16008,3888,1479,0
,,,,
716,-16036,3812,1490,0
,,,,
884,-16336,3724,1504,0
,,,,
900,-16424,3720,1492,0
,,,,
1024,-16396,3816,1489,0
,,,,
820,-16428,3604,1491,0
,,,,
772,-16600,3644,1492,0
,,,,
776,-16540,3696,1479,0
,,,,
804,-16616,3712,1491,0
,,,,
936,-16560,3688,1490,0
,,,,
932,-16588,3568,1508,0
,,,,
732,-16492,3528,1491,0
,,,,
808,-16396,3628,1476,0
,,,,
736,-16312,3612,1488,0
,,,,
764,-16160,3724,1494,0
,,,,
852,-16144,3456,1487,0
,,,,
756,-16176,3480,1488,0
,,,,
756,-16176,3464,1507,0
,,,,
824,-16264,3528,1490,0
,,,,
888,-16284,3176,1493,0
,,,,
812,-16476,3220,1495,0
,,,,
832,-16500,3344,1502,0
,,,,
856,-16584,3188,1513,0
,,,,
824,-16632,3032,1489,0
,,,,
888,-16576,3096,1493,0
,,,,
992,-16588,3152,1498,0
,,,,
976,-16540,3172,1501,0
,,,,
1060,-16460,3236,1456,0
,,,,
952,-16552,3036,1488,0
,,,,
928,-16456,3164,1488,0
,,,,
868,-16448,3116,1491,0
,,,,
848,-16472,2984,1467,0
,,,,
864,-16548,2944,1453,0
,,,,
764,-16720,2992,1488,0
,,,,
948,-16620,2996,1491,0
,,,,
1004,-16552,2900,1488,0
,,,,
980,-16572,2844,1499,0
,,,,
800,-16520,2760,1531,0
,,,,
836,-16600,2776,1490,0
,,,,
964,-16560,2780,1487,0
,,,,
912,-16540,2824,1485,0
,,,,
896,-16592,2944,1488,0
,,,,
948,-16508,2712,1526,0
,,,,
852,-16572,2804,1494,0
,,,,
708,-16524,2492,1493,0
,,,,
800,-16592,2612,1494,0
,,,,
976,-16756,2932,1494,0
,,,,
1052,-16572,3000,1470,0
,,,,
996,-16528,2896,1491,0
,,,,
824,-16500,2800,1493,0
,,,,
672,-16500,2680,1499,0
,,,,
804,-16548,2808,1498,0
,,,,
888,-16672,2892,1463,0
,,,,
960,-16612,3020,1490,0
,,,,
932,-16628,2688,1493,0
,,,,
852,-16648,2776,1497,0
,,,,
728,-16444,2812,1504,0
,,,,
888,-16456,2604,1534,0
,,,,
1000,-16536,2704,1493,0
,,,,
1064,-16556,2688,1499,0
,,,,
1076,-16532,2756,1499,0
,,,,
936,-16648,2772,1513,0
,,,,
984,-16452,2660,1535,0
,,,,
788,-16512,2520,1505,0
,,,,
576,-16464,2552,1507,0
,,,,
628,-16560,2564,1520,0
,,,,
832,-16632,2748,1529,0
,,,,
920,-16840,2688,1467,0
,,,,
896,-16848,2716,1547,0
,,,,
732,-16664,2640,1520,0
,,,,
660,-16580,2836,1520,0
,,,,
764,-16260,2696,1499,0
,,,,
880,-16340,2508,1506,0
,,,,
892,-16440,2748,1561,0
,,,,
920,-16384,2804,1521,0
,,,,
772,-16604,2764,1520,0
,,,,
748,-16740,2788,1491,0
,,,,
928,-16772,2708,1519,0
,,,,
836,-16700,2692,1562,0
,,,,
724,-16652,2772,1519,0
,,,,
736,-16580,2788,1520,0
,,,,
728,-16576,2808,1518,0
,,,,
920,-16608,3048,1520,0
,,,,
852,-16596,2892,1495,0
,,,,
752,-16496,2920,1520,0
,,,,
732,-16644,2860,1520,0
,,,,
748,-16536,2768,1519,0
,,,,
712,-16620,2728,1519,0
,,,,
820,-16548,2944,1489,0
,,,,
884,-16488,2988,1523,0
,,,,
812,-16524,2976,1519,0
,,,,
740,-16384,2940,1522,0
,,,,
832,-16416,3096,1395,0
,,,,
872,-16344,2868,1553,0
,,,,
848,-16520,2808,1520,0
,,,,
804,-16608,2904,1520,0
,,,,
968,-16616,2624,1522,0
,,,,
756,-16704,2520,1526,0
,,,,
564,-16440,2992,1532,0
,,,,
560,-15900,3328,1495,0
,,,,
536,-15576,3308,1498,0
,,,,
752,-15548,3336,1499,0
,,,,
952,-15680,3120,1485,0
,,,,
860,-15940,3024,1488,0
,,,,
880,-16360,2948,1499,0
,,,,
840,-16820,2872,1494,0
,,,,
936,-17356,2448,1501,0
,,,,
764,-17360,2716,1499,0
,,,,
444,-16972,3044,1489,0
,,,,
480,-16200,3448,1498,0
,,,,
544,-15816,3812,1499,0
,,,,
520,-15532,3748,1511,0
,,,,
696,-15832,3708,1504,0
,,,,
608,-16248,3412,1471,0
,,,,
808,-16716,3376,1502,0
,,,,
788,-16872,3200,1498,0
,,,,
752,-17028,3244,1505,0
,,,,
728,-16832,3172,1488,0
,,,,
720,-16720,3280,1471,0
,,,,
700,-16408,3568,1499,0
,,,,
628,-16192,3732,1499,0
,,,,
540,-16160,3628,1490,0
,,,,
488,-16312,3436,1483,0
,,,,
560,-16456,3420,1543,0
,,,,
640,-16580,3260,1499,0
,,,,
600,-16632,3268,1490,0
,,,,
492,-16524,3420,1508,0
,,,,
452,-16564,3568,1491,0
,,,,
484,-16580,3540,1511,0
,,,,
424,-16468,3528,1499,0
,,,,
452,-16356,3440,1502,0
,,,,
404,-16508,3408,1501,0
,,,,
432,-16488,3280,1503,0
,,,,
496,-16424,3580,1520,0
,,,,
564,-16616,3436,1499,0
,,,,
560,-16552,3292,1494,0
,,,,
364,-16388,3220,1505,0
,,,,
400,-16416,3500,1494,0
,,,,
336,-16432,3472,1521,0
,,,,
548,-16512,3376,1498,0
,,,,
572,-16656,3380,1494,0
,,,,
628,-16524,3212,1499,0
,,,,
560,-16468,3260,1496,0
,,,,
372,-16384,3376,1453,0
,,,,
568,-16364,3308,1498,0
,,,,
520,-16360,3172,1499,0
,,,,
468,-16424,3280,1502,0
,,,,
540,-16396,3292,1497,0
,,,,
424,-16404,3292,1469,0
,,,,
528,-16464,3280,1505,0
,,,,
400,-16368,3316,1499,0
,,,,
508,-16348,3348,1500,0
,,,,
472,-16276,3264,1495,0
,,,,
568,-16520,3300,1535,0
,,,,
400,-16440,3452,1503,0
,,,,
512,-16364,3352,1497,0
,,,,
488,-16348,3424,1506,0
,,,,
420,-16392,3308,1499,0
,,,,
440,-16384,3512,1534,0
,,,,
556,-16396,3584,1498,0
,,,,
656,-16580,3416,1495,0
,,,,
680,-16428,3228,1515,0
,,,,
644,-16432,3228,1495,0
,,,,
348,-16312,3296,1451,0
,,,,
360,-16396,3500,1498,0
,,,,
424,-16540,3604,1497,0
,,,,
564,-16556,3792,1501,0
,,,,
664,-16476,3356,1489,0
,,,,
644,-16492,3412,1456,0
,,,,
352,-16304,3368,1502,0
,,,,
360,-16312,3480,1498,0
,,,,
372,-16340,3424,1502,0
,,,,
516,-16380,3524,1488,0
,,,,
448,-16532,3356,1535,0
,,,,
548,-16524,3488,1503,0
,,,,
472,-16540,3348,1501,0
,,,,
384,-16380,3360,1496,0
,,,,
356,-16296,3440,1504,0
,,,,
380,-16468,3400,1531,0
,,,,
432,-16484,3620,1501,0
,,,,
524,-16536,3616,1501,0
,,,,
428,-16532,3332,1504,0
,,,,
356,-16504,3336,1506,0
,,,,
324,-16444,3468,1520,0
,,,,
308,-16380,3464,1501,0
,,,,
472,-16456,3528,1501,0
,,,,
416,-16500,3420,1503,0
,,,,
376,-16464,3592,1502,0
,,,,
312,-16292,3716,1515,0
,,,,
300,-16332,3676,1502,0
,,,,
420,-16380,3592,1499,0
,,,,
516,-16476,3444,1502,0
,,,,
476,-16516,3464,1502,0
,,,,
448,-16456,3348,1479,0
,,,,
532,-16516,3660,1501,0
,,,,
528,-16632,3644,1507,0
,,,,
600,-16636,3440,1506,0
,,,,
536,-16476,3400,1504,0
,,,,
596,-16476,3348,1488,0
,,,,
548,-16412,3436,1508,0
,,,,
480,-16352,3380,1503,0
,,,,
656,-16524,3436,1500,0
,,,,
616,-16616,3424,1499,0
,,,,
844,-16776,3256,1542,0
,,,,
780,-16680,2988,1500,0
,,,,
676,-16432,3048,1499,0
,,,,
680,-16172,3072,1502,0
,,,,
696,-16048,3096,1500,0
,,,,
720,-15944,3320,1521,0
,,,,
892,-16112,3308,1477,0
,,,,
680,-16220,3168,1501,0
,,,,
700,-16328,3144,1517,0
,,,,
596,-16376,2900,1503,0
,,,,
684,-16400,2920,1492,0
,,,,
420,-16636,2964,1503,0
,,,,
708,-16644,2900,1517,0
,,,,
660,-16604,3028,1518,0
,,,,
764,-16628,3048,1514,0
,,,,
892,-16540,2848,1517,0
,,,,
712,-16352,2896,1566,0
,,,,
520,-16324,3032,1521,0
,,,,
412,-16436,3084,1521,0
,,,,
632,-16552,3108,1507,0
,,,,
700,-16600,3152,1518,0
,,,,
768,-16692,2948,1499,0
,,,,
768,-16688,3036,1527,0
,,,,
620,-16568,3132,1517,0
,,,,
540,-16532,3204,1529,0
,,,,
624,-16544,3168,1520,0
,,,,
760,-16680,3072,1489,0
,,,,
812,-16852,3096,1522,0
,,,,
596,-16680,2940,1516,0
,,,,
560,-16456,3032,1525,0
,,,,
528,-16400,3176,1526,0
,,,,
532,-16244,3096,1504,0
,,,,
580,-16348,3108,1523,0
,,,,
592,-16456,3028,1524,0
,,,,
692,-16500,3212,1521,0
,,,,
616,-16440,2956,1525,0
,,,,
620,-16544,2972,1492,0
,,,,
624,-16488,3012,1521,0
,,,,
676,-16432,3104,1525,0
,,,,
868,-16440,2844,1545,0
,,,,
792,-16396,3188,1527,0
,,,,
600,-16148,3152,1499,0
,,,,
568,-16248,3288,1522,0
,,,,
696,-16212,3344,1524,0
,,,,
612,-16376,3156,1528,0
,,,,
712,-16440,3212,1525,0
,,,,
744,-16632,3136,1568,0
,,,,
744,-16632,3052,1523,0
,,,,
844,-16676,3124,1523,0
,,,,
732,-16580,3012,1525,0
,,,,
516,-16484,3172,1533,0
,,,,
576,-16376,3256,1561,0
,,,,
696,-16412,3336,1522,0
,,,,
636,-16464,3352,1521,0
,,,,
684,-16600,3244,1520,0
,,,,
524,-16444,2968,1546,0
,,,,
504,-16440,3068,1478,0
,,,,
696,-16608,3316,1522,0
,,,,
568,-16532,3236,1523,0
,,,,
720,-16404,3360,1525,0
,,,,
724,-16372,3328,1516,0
,,,,
612,-16432,3172,1489,0
,,,,
624,-16272,3204,1521,0
,,,,
588,-16316,3000,1521,0
,,,,
476,-16352,3092,1520,0
,,,,
740,-16540,3192,1511,0
,,,,
636,-16644,3156,1568,0
,,,,
812,-16400,3276,1520,0
,,,,
560,-16256,3096,1520,0
,,,,
500,-16256,3160,1520,0
,,,,
456,-16112,3256,1520,0
,,,,
328,-15928,3288,1568,0
,,,,
288,-16008,3616,1520,0
,,,,
408,-16028,3564,1520,0
,,,,
376,-16164,3332,1519,0
,,,,
228,-16080,3156,1510,0
,,,,
92,-15940,3304,1474,0
,,,,
80,-15992,3496,1499,0
,,,,
176,-16148,3528,1506,0
,,,,
388,-16204,3564,1492,0
,,,,
356,-16112,3328,1498,0
,,,,
204,-16056,3240,1468,0
,,,,
104,-16036,3340,1487,0
,,,,
-60,-16020,3424,1488,0
,,,,
-64,-16252,3832,1488,0
,,,,
224,-16732,3796,1497,0
,,,,
648,-17224,3788,1558,0
,,,,
960,-17076,3196,1535,0
,,,,
768,-16748,2556,1523,0
,,,,
472,-16160,2600,1526,0
,,,,
280,-15936,2656,1535,0
,,,,
168,-16036,3224,1559,0
,,,,
312,-16160,3568,1553,0
,,,,
452,-16328,3404,1524,0
,,,,
512,-16256,3304,1521,0
,,,,
580,-16100,3060,1535,0
,,,,
768,-16172,2644,1466,0
,,,,
1048,-15884,2268,1510,0
,,,,
1124,-15832,2352,1494,0
,,,,
984,-15880,2488,1488,0
,,,,
968,-16116,2732,1485,0
,,,,
1004,-16180,2972,1469,0
,,,,
1092,-16068,2944,1499,0
,,,,
1528,-16252,2580,1424,0
,,,,
2024,-16312,2436,1404,0
,,,,
2456,-16312,2276,1398,0
,,,,
2744,-16236,2376,1392,0
,,,,
2524,-16432,2288,1386,0
,,,,
2360,-16336,2172,1340,0
,,,,
2180,-16396,2492,1331,0
,,,,
2636,-16412,2936,1328,0
,,,,
3656,-16448,2992,1319,0
,,,,
4128,-16580,2824,1248,0
,,,,
4228,-16284,2504,1273,0
,,,,
3844,-16024,2204,1275,0
,,,,
3560,-15916,2312,1269,0
,,,,
3512,-16064,2448,1275,0
,,,,
4348,-16328,2168,1205,0
,,,,
5112,-16584,2300,1199,0
,,,,
4980,-16564,1924,1200,0
,,,,
4976,-16248,1792,1168,0
,,,,
4792,-15768,1876,1152,0
,,,,
5260,-15732,2164,1179,0
,,,,
5880,-15684,2148,1146,0
,,,,
6028,-15528,2408,1097,0
,,,,
6008,-15268,2080,1088,0
,,,,
5672,-14956,1944,1059,0
,,,,
5460,-14776,2032,1187,161
,,,,
5824,-14736,1908,1077,157
,,,,
6280,-14868,1800,1047,195
,,,,
7016,-15036,1608,975,214
,,,,
6816,-15004,1712,960,235
,,,,
6772,-14888,1880,903,274
,,,,
7208,-14936,1776,992,293
,,,,
7624,-14900,1760,989,304
,,,,
8444,-14988,1344,944,323
,,,,
8824,-14744,1304,1001,353
,,,,
8336,-14596,1428,976,352
,,,,
7688,-14220,1104,1072,368
,,,,
7612,-14136,1108,1067,411
,,,,
8336,-13888,712,1063,453
,,,,
8804,-13840,-152,1039,595
,,,,
9068,-13476,-448,1104,627
,,,,
8788,-13376,-652,1058,598
,,,,
8300,-13968,340,1062,617
,,,,
8736,-14228,1500,1084,647
,,,,
9880,-14364,2276,1120,719
,,,,
10796,-14548,1668,1147,742
,,,,
11312,-14336,740,1111,762
,,,,
10804,-13920,-104,1121,801
,,,,
10032,-13420,-92,1136,832
,,,,
9580,-13212,728,1165,846
,,,,
10216,-13188,1812,1160,857
,,,,
10924,-13512,2060,1166,882
,,,,
11432,-13900,1292,1175,895
,,,,
11416,-13628,480,1169,950
,,,,
10552,-13292,-8,1195,951
,,,,
9916,-13496,504,1191,959
,,,,
10372,-13660,1016,1209,981
,,,,
11508,-13784,1132,1207,991
,,,,
11744,-14148,796,1222,1008
,,,,
11128,-14328,372,1241,1014
,,,,
10504,-14408,636,1247,1020
,,,,
10164,-14268,1132,1253,1040
,,,,
10696,-14112,1456,1277,1037
,,,,
11404,-14060,1308,1296,1043
,,,,
11376,-14320,492,1299,1046
,,,,
10984,-14036,-176,1355,1088
,,,,
10544,-13920,-512,1296,1063
,,,,
10508,-14184,-316,1297,1068
,,,,
10960,-14184,-440,1337,1067
,,,,
11208,-14288,-356,1330,1058
,,,,
11252,-14116,-852,1399,1088
,,,,
10844,-13808,-1180,1345,1074
,,,,
10076,-13532,-1880,1349,1072
,,,,
10328,-13216,-1732,1357,1089
,,,,
10456,-13480,-1544,1329,1033
,,,,
10768,-13432,-836,1368,1083
,,,,
10944,-13112,-364,1376,1082
,,,,
10868,-13348,-392,1373,1088
,,,,
10816,-13120,-556,1373,1075
,,,,
10672,-13184,-888,1349,1040
,,,,
10724,-13248,-1084,1368,1088
,,,,
10468,-13592,-1436,1390,1090
,,,,
10964,-13868,-1080,1371,1097
,,,,
10816,-13936,-1320,1387,1098
,,,,
10388,-13280,-2112,1421,1111
,,,,
10816,-13320,-1420,1349,1107
,,,,
10488,-13312,-884,1386,1107
,,,,
9924,-13472,-1556,1388,1107
,,,,
10808,-13144,-1420,1403,1109
,,,,
10528,-13180,-1284,1423,1193
,,,,
10832,-13616,-2580,1359,1107
,,,,
10632,-13268,-1740,1393,1168
,,,,
10788,-13340,-2244,1392,1185
,,,,
10896,-13236,-2368,1402,1234
,,,,
10744,-13316,-2476,1369,1254
,,,,
10680,-12968,-2236,1344,1310
,,,,
10328,-12688,-2152,1407,1311
,,,,
10540,-12660,-2156,1405,1328
,,,,
10948,-12908,-2960,1412,1338
,,,,
11216,-13204,-3372,1407,1362
,,,,
11268,-12980,-3180,1482,1415
,,,,
11028,-13144,-2940,1421,1395
,,,,
10280,-13288,-2608,1426,1424
,,,,
10924,-13056,-3136,1435,1452
,,,,
10764,-13188,-3052,1451,1472
,,,,
10584,-12948,-2828,1491,1441
,,,,
10332,-13000,-2828,1452,1520
,,,,
10300,-12908,-2840,1442,1522
,,,,
10328,-12992,-2840,1442,1531
,,,,
10368,-12812,-2804,1471,1531
,,,,
10428,-12852,-2720,1426,1525
,,,,
10380,-12776,-2832,1470,1557
,,,,
10316,-12800,-3020,1474,1566
,,,,
10348,-12856,-3028,1469,1565
,,,,
10392,-12808,-3032,1475,1563
,,,,
10620,-12796,-3028,1445,1552
,,,,
10624,-12828,-2884,1475,1571
,,,,
10832,-12660,-3012,1479,1574
,,,,
10948,-12552,-3196,1488,1584
,,,,
10660,-12592,-3204,1501,1563
,,,,
10184,-12828,-3144,1549,1599
,,,,
10336,-13084,-3132,1497,1580
,,,,
10676,-12972,-2832,1514,1579
,,,,
10952,-13020,-2712,1527,1589
,,,,
11012,-12792,-2352,1534,1581
,,,,
10912,-12792,-2616,1579,1610
,,,,
10880,-12816,-2588,1527,1577
,,,,
10736,-12680,-2588,1521,1570
,,,,
10696,-12552,-2548,1527,1582
,,,,
10516,-12536,-2484,1531,1584
,,,,
10684,-12688,-2776,1470,1604
,,,,
10628,-12900,-2656,1531,1577
,,,,
10564,-12916,-2720,1526,1578
,,,,
10448,-12836,-2780,1530,1584
,,,,
10348,-12604,-2592,1515,1579
,,,,
10492,-12612,-2684,1461,1559
,,,,
10736,-12600,-2816,1522,1581
,,,,
10560,-12660,-2408,1521,1581
,,,,
10640,-12704,-2608,1534,1593
,,,,
10640,-12612,-2456,1515,1592
,,,,
10704,-12592,-2608,1584,1552
,,,,
10908,-12644,-3024,1535,1588
,,,,
10920,-12440,-2628,1530,1596
,,,,
10732,-12680,-2528,1534,1599
,,,,
10772,-12916,-2488,1558,1599
,,,,
10760,-12988,-2540,1584,1607
,,,,
10732,-12824,-2624,1534,1603
,,,,
10748,-12664,-2516,1547,1669
,,,,
10852,-12696,-2396,1552,1681
,,,,
10728,-12588,-2684,1563,1671
,,,,
10792,-12660,-2588,1535,1713
,,,,
10868,-12652,-2740,1557,1696
,,,,
10772,-12740,-2692,1567,1695
,,,,
10688,-12768,-2740,1568,1705
,,,,
10864,-12756,-2680,1569,1697
,,,,
10760,-12760,-2788,1526,1664
,,,,
10676,-12848,-2752,1573,1709
,,,,
10972,-13004,-2956,1575,1711
,,,,
10992,-12816,-2988,1575,1721
,,,,
10976,-12800,-2980,1575,1718
,,,,
10996,-12620,-2712,1606,1726
,,,,
10952,-12720,-2752,1583,1739
,,,,
10952,-12688,-2788,1584,1746
,,,,
10960,-12728,-2916,1584,1753
,,,,
10992,-12628,-2736,1586,1745
,,,,
11128,-12324,-2572,1618,1782
,,,,
11276,-12388,-2668,1595,1760
,,,,
11172,-12300,-2652,1589,1763
,,,,
11140,-12504,-2776,1587,1766
,,,,
11200,-12420,-2604,1596,1772
,,,,
11136,-12332,-2556,1603,1762
,,,,
11128,-12480,-2632,1607,1782
,,,,
11172,-12444,-2788,1605,1786
,,,,
11192,-12340,-2600,1616,1792
,,,,
11268,-12320,-2456,1614,1797
,,,,
11200,-12400,-2528,1575,1793
,,,,
11044,-12448,-2616,1616,1807
,,,,
10812,-12532,-2600,1617,1813
,,,,
10940,-12444,-2508,1623,1820
,,,,
11192,-12308,-2316,1633,1827
,,,,
11268,-12420,-2436,1647,1817
,,,,
11028,-12424,-2512,1675,1850
,,,,
11100,-12612,-2540,1638,1838
,,,,
11240,-12524,-2420,1637,1843
,,,,
11472,-12440,-2392,1623,1857
,,,,
11244,-12304,-2248,1655,1857
,,,,
11100,-12480,-2532,1666,1885
,,,,
11252,-12536,-2176,1659,1873
,,,,
11108,-12456,-2184,1648,1874
,,,,
11400,-12444,-2392,1642,1875
,,,,
11200,-12432,-2480,1648,1871
,,,,
11288,-12420,-2544,1653,1878
,,,,
11196,-12408,-2492,1655,1879
,,,,
11220,-12444,-2472,1654,1886
,,,,
11272,-12424,-2312,1662,1884
,,,,
11276,-12436,-2340,1663,1887
,,,,
11280,-12388,-2364,1646,1873
,,,,
11340,-12328,-2440,1657,1903
,,,,
11224,-12284,-2492,1664,1903
,,,,
11208,-12408,-2356,1664,1903
,,,,
11356,-12344,-2420,1671,1905
,,,,
11284,-12372,-2280,1680,1898
,,,,
11464,-12344,-2204,1668,1904
,,,,
11312,-12296,-2172,1668,1905
,,,,
11456,-12328,-2116,1664,1897
,,,,
11320,-12364,-2124,1670,1905
,,,,
